description,y_pred,y_conf,y_true
Partial removal of toe bone joints,Moderate-High,0.76002747,3
Combined multiple vein and artery heart artery bypasses,Moderate-High,0.576751,3
"Skin graft at trunk, arms, or legs (first 100 sq cm or less, or 1% body area of infants and children)",Moderate-High,0.8107433,3
Drainage of anal abscess,Moderate-Low,0.5632758,3
Removal or scraping of bone cyst or growth of heel bone with donor bone graft,High,0.5982903,3
Removal of remaining cervix with repair of herniated bowel into vaginal wall,High,0.6396527,3
Massage of heart muscle through chest cavity,Very-High,0.55831784,3
Closed treatment of broken wrist bone with manipulation,Moderate-High,0.69844794,3
Anesthesia for closed diagnostic examination of chest using an endoscope,Moderate-Low,0.97039896,3
Biopsy and/or removal of polyp of the uterus using an endoscope,Moderate-Low,0.6686645,3
"Incision, removal, or repair of abnormal drainage tract from bladder into bowel",High,0.57850057,3
Anesthesia for tying of major vein in lower abdomen,Moderate-Low,0.96872854,3
Percutaneous insertion of small bowel tube (accessed through the skin) using fluoroscopic guidance with contrast,Moderate-Low,0.9285283,3
"Incision of elbow with exploration, drainage, or removal of foreign body",Moderate-Low,0.49845532,3
Removal of blood clot in neck vein,Moderate-High,0.68698084,3
Manipulation of spine under anesthesia,Moderate-Low,0.7066486,3
Suture of spermatic veins to stop abnormal fluid collection using an endoscope,Moderate-Low,0.9065133,3
Repair of blood vessel of arm,High,0.7966144,3
Insertion of radiation therapy devices in uterus for radiation therapy,Low,0.54265654,3
Insertion of brain drainage catheter or fluid pressure recording or monitoring device,Moderate-High,0.5278887,3
"Release of ligaments of knee joint, open procedure",High,0.59450525,3
Removal of fluid accumulation in one spermatic cord,Moderate-High,0.74174964,3
"Balloon dilation of artery, accessed through the skin or by open procedure, with imaging including radiological supervision and interpretation",Moderate-High,0.53720695,3
Removal of congenital skin and tissue cyst,Low,0.36241487,3
Suture of bladder canal (urethra) wound or injury,Moderate-High,0.52456635,3
Removal or destruction of growth of tongue lymph node,Moderate-Low,0.37942326,3
Removal of scar tissue of tendon of forearm and/or wrist,Moderate-High,0.60056925,3
Open treatment of broken eye socket bone,High,0.73836404,3
Amputation of both lower leg bones,Moderate-High,0.664538,3
Open treatment of broken upper arm bone at shoulder joint,High,0.8377527,3
Neck or chest procedure,Moderate-High,0.56115866,3
Removal of foreign body from stomach,Moderate-High,0.41073164,3
Closure of abnormal tear-drainage tract,Moderate-High,0.6951165,3
Graft to relieve or reactivate facial paralysis,Very-High,0.5404552,3
Closed treatment of broken shin bone with manipulation,Moderate-High,0.6923137,3
Removal of pressure sore and bone at tailbone with skin graft,Moderate-High,0.50432163,3
"Preparation of donor kidney for transplantation, open or endoscopic procedure",Moderate-Low,0.6846086,3
Incision of deep thigh tissue for graft,Moderate-Low,0.57653195,3
Repair of wrist joint,High,0.54682755,3
Incision and exploration of elbow joint,Moderate-High,0.7495434,3
Balloon occlusion of head or neck artery,Moderate-High,0.51714146,3
Repair of female bladder neck,High,0.6659195,3
"Incision of elbow with exploration, drainage, or removal of foreign body",Moderate-Low,0.49845532,3
Closed treatment of knee dislocation under anesthesia,Moderate-Low,0.98671746,3
Injection of agent to destroy sacral nerve bundle,Moderate-Low,0.98774487,3
Burr hole exploration of the brain,Moderate-High,0.44961977,3
"Removal and replacement of indwelling stent in urinary duct (ureter) including radiological supervision and interpretation, accessed through the skin",Moderate-High,0.6082759,3
"Open treatment of iliac spine(s), tuberosity avulsion, or iliac wing fracture(s), unilateral or bilateral for pelvic bone fracture patterns which do not disrupt the pelvic ring includes internal fixation, when performed",Moderate-High,0.7805179,3
Anesthesia for procedure on pelvic bone,Moderate-Low,0.8552384,3
Repair of drainage of heart artery and vein,High,0.7608296,3
"Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure",Very-High,0.84073496,3
Replacement of peripheral venous catheter,Low,0.32513246,3
Incision to repair tendon covering at wrist,Moderate-High,0.87989855,3
"Drainage of accumulated abdominal lymph fluid, open procedure",Moderate-High,0.42474592,3
Opening in chest with biopsy of growths in one lung,Moderate-High,0.5148343,3
Insertion of catheter into chest or arm artery,Moderate-Low,0.7686153,3
Implantation of brain neurostimulator electrodes with microelectrode recording,Very-High,0.9493722,3
Removal (less than 5 centimeters) muscle growth of pelvis or hip,Moderate-High,0.6251504,3
Plastic repair of salivary duct,Moderate-High,0.42942634,3
Revision of opening from urinary tract to skin with repair of hernia,Moderate-High,0.8821719,3
Injection of synthetic eye fluid,Moderate-High,0.69584507,3
Removal of lining covering abdominal organs,Moderate-High,0.74719346,3
Reconstruction to create nasal passages,High,0.44281763,3
Removal of blood clot of arterial or venous graft,Moderate-High,0.8249497,3
Partial removal of bone with release of spinal cord or spinal nerves in upper or lower spine,Very-High,0.9618347,3
"Retrieval of foreign body of blood vessels, accessed through the skin including radiological supervision and interpretation",Moderate-Low,0.42971689,3
Repositioning of lens prosthesis,Moderate-High,0.49341327,3
Anesthesia for placement or revision of blood flow shunt,Moderate-Low,0.5021169,3
Open treatment of broken cheek bone,High,0.8056651,3
Repair of wrist joint,High,0.54682755,3
Incision and repair of knee cartilage,High,0.5225951,3
Destruction of lens tissue using laser,Moderate-Low,0.46706185,3
Insertion or replacement of defibrillator with electrode,Moderate-High,0.5622157,3
Repair of ruptured uterus,Moderate-High,0.61774063,3
Drainage of anal abscess,Moderate-Low,0.5632758,3
Anesthesia for partial removal of rib and chest wall repair,Moderate-High,0.39355487,3
Repair of dislocating lower leg tendons,High,0.5101181,3
"Removal of plaque and insertion of stent in major coronary artery or branch, accessed through the skin",Moderate-High,0.85957724,3
Destruction of abnormality of one side of voice box using a flexible endoscope,High,0.36571032,3
Partial removal of toe bone,Moderate-High,0.5739362,3
Reattachment of nasal and eye socket ligament,High,0.51795536,3
"Image-guided robotic linear accelerator-based stereotactic radiosurgery, delivery including collimator changes and custom plugging, fractionated treatment, all lesions, per session, second through fifth sessions, maximum five sessions per course of treatme",High,0.8031354,3
Removal of polyps in nose,Moderate-Low,0.6887988,3
Reconstruction of conjunctiva,High,0.56779397,3
Repair of separation of chest bone,High,0.5818763,3
Anesthesia for procedure to drain brain and spinal cord fluid,High,0.54407066,3
Partial removal of collar bone,Moderate-High,0.36937752,3
Excision of abnormal anal drainage tract,Moderate-High,0.53202873,3
Enlargement of eyelid margin,Moderate-High,0.8947349,3
Excision of testis (testicle) lesion,Moderate-High,0.77340275,3
Incision of joint capsule of foot and toe,Moderate-High,0.71514523,3
Open treatment of broken eye socket bone,High,0.73836404,3
Correction of foot deformity with incision of ankle joint capsule and tendon lengthening,Moderate-High,0.46831405,3
Removal of tear sac of the eye,Moderate-High,0.83137375,3
"Repair of anal muscle to correct incontinence, adult",Moderate-High,0.99456304,3
Open treatment of broken bones of face and head and/or insertion of hardware,High,0.56403446,3
Release of scar tissue from eyelids,Moderate-Low,0.5119733,3
"Removal of infected skin, tissue or muscle of abdomen",Moderate-Low,0.39867967,3
"Crushing, fragmenting, and removal of bladder stones, complicated or larger than 2.5 centimeters",Moderate-High,0.4853711,3
Reconstruction of soft tissue angular deformity of toe,Moderate-High,0.7711213,3
Removal of blood clot and portion of artery of upper thigh artery,High,0.930074,3
Application and removal of dental fixation device,Moderate-Low,0.9041897,3
Insertion of spinal instrumentation for spinal stabilization,High,0.93887347,3
Closed treatment of broken upper arm bone at shoulder with manipulation,Moderate-High,0.53674644,3
Anesthesia for removal of breast,Moderate-Low,0.66144985,3
Removal (less than 5 centimeters) muscle growth of upper arm or elbow,High,0.5301258,3
Repair of penis,High,0.58264405,3
Insertion of catheters into main and accessory arteries of both kidneys for imaging including radiological supervision and interpretation,Moderate-High,0.52111286,3
Shaving of shoulder bone using an endoscope,High,0.9011873,3
"Removal of malignant growth (over 4.0 centimeters) of the face, ears, eyelids, nose, or lips",Moderate-Low,0.9056822,3
Anesthesia for tying of major vein in lower abdomen,Moderate-Low,0.96872854,3
Creation of permanent eyelid margin scarring,Moderate-High,0.9922042,3
"Laser destruction of retinal growth, 1 or more sessions",Moderate-High,0.7426119,3
"Insertion of hardware to foot joint dislocation with manipulation, accessed through the skin",Moderate-Low,0.6600714,3
Anesthesia for removal of blood clot in artery behind knee,High,0.4355387,3
Removal of foreign body from inside eye,Moderate-High,0.7400795,3
Partial removal of hip or pelvic bone,High,0.7263385,3
Removal of (less than 5 centimeters) muscle growth of leg or ankle,Moderate-High,0.676403,3
Relocation of patient skin (20 sq centimeters or less) to trunk,Moderate-High,0.54227954,3
Removal of cyst or growth of collar bone or shoulder blade,Moderate-High,0.81298095,3
Biopsy of tissue of pelvis and hip,Moderate-Low,0.64974225,3
Open treatment of dislocated wrist bone,Moderate-High,0.55119735,3
Partial removal of hip or pelvic bone,High,0.7263385,3
"Replacement, irrigation, or revision of lower spinal canal shunt",Moderate-High,0.9141828,3
Closure of abnormal drainage tract from urinary canal (urethra) into vagina,Moderate-Low,0.6741502,3
Insertion of catheters for creation of complete heart block,High,0.51040745,3
Repair of joint capsule of hand and finger,High,0.9598442,3
Removal (1.5 centimeters or greater) muscle growth of hand or finger,High,0.5680842,3
Repair of conjunctiva,High,0.48941064,3
Removal of blood clot in artery,High,0.7413198,3
Removal of rectal muscle growth,High,0.30169868,3
Shortening of bone of wrist,Moderate-High,0.5302752,3
Removal of blood clot and portion of artery of upper arm,High,0.7954309,3
Implantation or replacement of spinal canal drug infusion device beneath skin,Moderate-High,0.8364412,3
Anesthesia for procedure on perineum,Moderate-Low,0.83375174,3
Removal of internal and external hemorrhoids with repair of abnormal anal drainage tract,Moderate-High,0.8641012,3
Drainage of multiple fluid-filled sacs (bursa) of palm,Moderate-High,0.8238253,3
Vaginal removal of fibroid tumors (250 grams or less) of uterus,Moderate-High,0.89282787,3
Anesthesia for procedure to remove uterus following delivery,Moderate-Low,0.38575464,3
"Creation of flap graft to eyelids, nose, ears, lips, or mouth",Moderate-High,0.41660845,3
Anesthesia for breast reconstruction,Moderate-Low,0.6704197,3
Aspiration removal of lens material,Moderate-High,0.60009384,3
"Relocation of arm vein with connection to arm artery, open procedure",Moderate-High,0.47950476,3
Resuture of bladder neck to vaginal wall and pubic bone with bladder canal suspension,Moderate-High,0.81019217,3
Destruction of (less than 0.5 centimeters) growths of the bladder and bladder canal (urethra) using an endoscope,Moderate-High,0.37413135,3
"Incision of tendon located from elbow to shoulder, open procedure",High,0.71408474,3
Needle stereotactic and image-guided biopsy of prostate gland,Moderate-Low,0.6565438,3
Closure of abnormal drainage tract from urinary canal (urethra) into vagina,Moderate-Low,0.6741502,3
Closed treatment of knee dislocation,Moderate-Low,0.7806969,3
Repair of female bladder neck,High,0.6659195,3
Closed treatment of broken forearm bones with manipulation,Moderate-High,0.6178483,3
Plastic repair of prolapsed urinary canal (urethra) into vaginal wall,Moderate-Low,0.9830799,3
Measurement and recording of spontaneous brain processing function using magnetic fields,Moderate-High,0.554822,3
Removal or destruction of abnormal pouches of urinary duct (ureter) at bladder using an endoscope,Moderate-Low,0.97683173,3
"Removal of blood clot in vena cava, pelvic or thigh artery",High,0.96594983,3
Injection procedure and surgical exposure of abnormally thickened tissue in penis,Moderate-Low,0.8538511,3
Incision of ankle joint capsule to correct foot deformity,Moderate-High,0.72146326,3
Severing of shoulder tendon to repair contracture,High,0.9124984,3
Removal of growth of tongue,High,0.28569078,3
Anesthesia for partial removal of rib and chest wall repair,Moderate-High,0.39355487,3
