description,y_pred,y_conf,y_true
Middle ear exploration,Moderate-High,0.6054185,Moderate-High
Destruction of rectal growth,Low,0.34023014,Moderate-High
"Tying of varicosed veins in one leg, open procedure",Moderate-High,0.895544,Moderate-High
Leg or ankle procedure,Moderate-High,0.6727576,Moderate-High
Repair of turning-inward eyelid defect,Moderate-High,0.9092497,Moderate-High
"Diagnostic examination of the wrist using an endoscope for infection, irrigation, and drainage",High,0.5336254,Moderate-High
"Insertion of hardware to broken foot bone with manipulation, accessed through the skin",Moderate-High,0.7104342,Moderate-High
Closed treatment of finger tendon,Moderate-Low,0.8023475,Moderate-High
"Insertion of hardware broken bone of forearm at wrist, accessed through the skin",High,0.55529404,Moderate-High
Anesthesia for X-ray procedure on liver vein,Moderate-Low,0.7881354,Moderate-High
Release of muscles of palm,Moderate-High,0.67829114,Moderate-High
Open treatment of broken thigh bone,High,0.89919424,Moderate-High
Incision of nasal sinus,Moderate-High,0.6502233,Moderate-High
Biopsy of tear sac of the eye,Moderate-Low,0.4895375,Moderate-High
Repair through the vagina of vaginal wall defect,Moderate-High,0.88647366,Moderate-High
Closed treatment of broken ankle with manipulation,Moderate-Low,0.65610766,Moderate-High
Anesthesia for partial removal of rib,Moderate-Low,0.5242426,Moderate-High
"Injections of both sides of sacrum for enlargement, 2 or more needles, accessed through the skin",Very-High,0.7200509,Moderate-High
Incision of nasal sinus,Moderate-High,0.6502233,Moderate-High
Blocking of uterine tubes by device using an endoscope,Low,0.4865362,Moderate-High
Transfer of tendon,Moderate-High,0.9012912,Moderate-High
Removal of lymph nodes from chin to thyroid cartilage,Moderate-High,0.4996487,Moderate-High
Removal of scar tissue in eye,Moderate-High,0.4074272,Moderate-High
"Exploration, biopsy, or removal of loose or foreign body of knee",Moderate-Low,0.5339609,Moderate-High
Insertion of eye fluid drainage tube,Moderate-Low,0.37063745,Moderate-High
Removal of pouch of female bladder canal (urethra),Moderate-High,0.79935384,Moderate-High
Revision or removal of brain neurostimulator electrodes,Very-High,0.9211109,Moderate-High
Removal of defect in wall of esophagus,High,0.6364755,Moderate-High
Repair of anal muscle and abnormal anal drainage tract,Moderate-High,0.8582678,Moderate-High
"Preparation of donor kidney for transplantation, open or endoscopic procedure",Moderate-Low,0.6846086,Moderate-High
Removal of multiple internal and external hemorrhoids with repair of abnormal anal drainage tract,Moderate-High,0.7655112,Moderate-High
Repair of trapped groin hernia patient age 5 years or older,Moderate-High,0.5326396,Moderate-High
Repair of protruding ear,High,0.55786496,Moderate-High
"Partial release of tissues of palm, open procedure",High,0.69586766,Moderate-High
Removal of cataract with insertion of lens,Moderate-High,0.8489172,Moderate-High
Removal of additional excessive skin and tissue beneath the skin of abdomen,Moderate-High,0.4299224,Moderate-High
Open treatment of dislocation of joint between collar and chest bones,Moderate-High,0.8006816,Moderate-High
Drainage or removal of foreign body of wrist joint,Moderate-High,0.6439339,Moderate-High
Removal (less than 1.5 centimeters) muscle growth of hand or finger,High,0.62063724,Moderate-High
"Incision, removal, or repair of abnormal drainage tract from bladder into bowel",High,0.57850057,Moderate-High
Removal of (less than 5 centimeters) muscle growth of neck or front of chest,High,0.60920864,Moderate-High
Removal of spine bone growth,Very-High,0.9537098,Moderate-High
Removal of fluid accumulation in sperm reservoir,Moderate-High,0.761289,Moderate-High
"Exploration of neck for postsurgical bleeding, blood clot, or infection",Moderate-High,0.67937833,Moderate-High
Partial removal of toe bone joints,Moderate-High,0.76002747,Moderate-High
Combined multiple vein and artery heart artery bypasses,Moderate-High,0.576751,Moderate-High
"Skin graft at trunk, arms, or legs (first 100 sq cm or less, or 1% body area of infants and children)",Moderate-High,0.8107433,Moderate-High
Drainage of anal abscess,Moderate-Low,0.5632758,Moderate-High
Removal or scraping of bone cyst or growth of heel bone with donor bone graft,High,0.5982903,Moderate-High
Removal of remaining cervix with repair of herniated bowel into vaginal wall,High,0.6396527,Moderate-High
Massage of heart muscle through chest cavity,Very-High,0.55831784,Moderate-High
Closed treatment of broken wrist bone with manipulation,Moderate-High,0.69844794,Moderate-High
Anesthesia for closed diagnostic examination of chest using an endoscope,Moderate-Low,0.97039896,Moderate-High
Biopsy and/or removal of polyp of the uterus using an endoscope,Moderate-Low,0.6686645,Moderate-High
"Incision, removal, or repair of abnormal drainage tract from bladder into bowel",High,0.57850057,Moderate-High
Anesthesia for tying of major vein in lower abdomen,Moderate-Low,0.96872854,Moderate-High
Percutaneous insertion of small bowel tube (accessed through the skin) using fluoroscopic guidance with contrast,Moderate-Low,0.9285283,Moderate-High
"Incision of elbow with exploration, drainage, or removal of foreign body",Moderate-Low,0.49845532,Moderate-High
Removal of blood clot in neck vein,Moderate-High,0.68698084,Moderate-High
Manipulation of spine under anesthesia,Moderate-Low,0.7066486,Moderate-High
Suture of spermatic veins to stop abnormal fluid collection using an endoscope,Moderate-Low,0.9065133,Moderate-High
Repair of blood vessel of arm,High,0.7966144,Moderate-High
Insertion of radiation therapy devices in uterus for radiation therapy,Low,0.54265654,Moderate-High
Insertion of brain drainage catheter or fluid pressure recording or monitoring device,Moderate-High,0.5278887,Moderate-High
"Release of ligaments of knee joint, open procedure",High,0.59450525,Moderate-High
Removal of fluid accumulation in one spermatic cord,Moderate-High,0.74174964,Moderate-High
"Balloon dilation of artery, accessed through the skin or by open procedure, with imaging including radiological supervision and interpretation",Moderate-High,0.53720695,Moderate-High
Removal of congenital skin and tissue cyst,Low,0.36241487,Moderate-High
Suture of bladder canal (urethra) wound or injury,Moderate-High,0.52456635,Moderate-High
Removal or destruction of growth of tongue lymph node,Moderate-Low,0.37942326,Moderate-High
Removal of scar tissue of tendon of forearm and/or wrist,Moderate-High,0.60056925,Moderate-High
Open treatment of broken eye socket bone,High,0.73836404,Moderate-High
Amputation of both lower leg bones,Moderate-High,0.664538,Moderate-High
Open treatment of broken upper arm bone at shoulder joint,High,0.8377527,Moderate-High
Neck or chest procedure,Moderate-High,0.56115866,Moderate-High
Removal of foreign body from stomach,Moderate-High,0.41073164,Moderate-High
Closure of abnormal tear-drainage tract,Moderate-High,0.6951165,Moderate-High
Graft to relieve or reactivate facial paralysis,Very-High,0.5404552,Moderate-High
Closed treatment of broken shin bone with manipulation,Moderate-High,0.6923137,Moderate-High
Removal of pressure sore and bone at tailbone with skin graft,Moderate-High,0.50432163,Moderate-High
"Preparation of donor kidney for transplantation, open or endoscopic procedure",Moderate-Low,0.6846086,Moderate-High
Incision of deep thigh tissue for graft,Moderate-Low,0.57653195,Moderate-High
Repair of wrist joint,High,0.54682755,Moderate-High
Incision and exploration of elbow joint,Moderate-High,0.7495434,Moderate-High
Balloon occlusion of head or neck artery,Moderate-High,0.51714146,Moderate-High
Repair of female bladder neck,High,0.6659195,Moderate-High
"Incision of elbow with exploration, drainage, or removal of foreign body",Moderate-Low,0.49845532,Moderate-High
Closed treatment of knee dislocation under anesthesia,Moderate-Low,0.98671746,Moderate-High
Injection of agent to destroy sacral nerve bundle,Moderate-Low,0.98774487,Moderate-High
Burr hole exploration of the brain,Moderate-High,0.44961977,Moderate-High
"Removal and replacement of indwelling stent in urinary duct (ureter) including radiological supervision and interpretation, accessed through the skin",Moderate-High,0.6082759,Moderate-High
"Open treatment of iliac spine(s), tuberosity avulsion, or iliac wing fracture(s), unilateral or bilateral for pelvic bone fracture patterns which do not disrupt the pelvic ring includes internal fixation, when performed",Moderate-High,0.7805179,Moderate-High
Anesthesia for procedure on pelvic bone,Moderate-Low,0.8552384,Moderate-High
Repair of drainage of heart artery and vein,High,0.7608296,Moderate-High
"Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure",Very-High,0.84073496,Moderate-High
Replacement of peripheral venous catheter,Low,0.32513246,Moderate-High
Incision to repair tendon covering at wrist,Moderate-High,0.87989855,Moderate-High
"Drainage of accumulated abdominal lymph fluid, open procedure",Moderate-High,0.42474592,Moderate-High
Opening in chest with biopsy of growths in one lung,Moderate-High,0.5148343,Moderate-High
Insertion of catheter into chest or arm artery,Moderate-Low,0.7686153,Moderate-High
Implantation of brain neurostimulator electrodes with microelectrode recording,Very-High,0.9493722,Moderate-High
Removal (less than 5 centimeters) muscle growth of pelvis or hip,Moderate-High,0.6251504,Moderate-High
Plastic repair of salivary duct,Moderate-High,0.42942634,Moderate-High
Revision of opening from urinary tract to skin with repair of hernia,Moderate-High,0.8821719,Moderate-High
Injection of synthetic eye fluid,Moderate-High,0.69584507,Moderate-High
Removal of lining covering abdominal organs,Moderate-High,0.74719346,Moderate-High
Reconstruction to create nasal passages,High,0.44281763,Moderate-High
Removal of blood clot of arterial or venous graft,Moderate-High,0.8249497,Moderate-High
Partial removal of bone with release of spinal cord or spinal nerves in upper or lower spine,Very-High,0.9618347,Moderate-High
"Retrieval of foreign body of blood vessels, accessed through the skin including radiological supervision and interpretation",Moderate-Low,0.42971689,Moderate-High
Repositioning of lens prosthesis,Moderate-High,0.49341327,Moderate-High
Anesthesia for placement or revision of blood flow shunt,Moderate-Low,0.5021169,Moderate-High
Open treatment of broken cheek bone,High,0.8056651,Moderate-High
Repair of wrist joint,High,0.54682755,Moderate-High
Incision and repair of knee cartilage,High,0.5225951,Moderate-High
Destruction of lens tissue using laser,Moderate-Low,0.46706185,Moderate-High
Insertion or replacement of defibrillator with electrode,Moderate-High,0.5622157,Moderate-High
Repair of ruptured uterus,Moderate-High,0.61774063,Moderate-High
Drainage of anal abscess,Moderate-Low,0.5632758,Moderate-High
Anesthesia for partial removal of rib and chest wall repair,Moderate-High,0.39355487,Moderate-High
Repair of dislocating lower leg tendons,High,0.5101181,Moderate-High
"Removal of plaque and insertion of stent in major coronary artery or branch, accessed through the skin",Moderate-High,0.85957724,Moderate-High
Destruction of abnormality of one side of voice box using a flexible endoscope,High,0.36571032,Moderate-High
Partial removal of toe bone,Moderate-High,0.5739362,Moderate-High
Reattachment of nasal and eye socket ligament,High,0.51795536,Moderate-High
"Image-guided robotic linear accelerator-based stereotactic radiosurgery, delivery including collimator changes and custom plugging, fractionated treatment, all lesions, per session, second through fifth sessions, maximum five sessions per course of treatme",High,0.8031354,Moderate-High
Removal of polyps in nose,Moderate-Low,0.6887988,Moderate-High
Reconstruction of conjunctiva,High,0.56779397,Moderate-High
Repair of separation of chest bone,High,0.5818763,Moderate-High
Anesthesia for procedure to drain brain and spinal cord fluid,High,0.54407066,Moderate-High
Partial removal of collar bone,Moderate-High,0.36937752,Moderate-High
Excision of abnormal anal drainage tract,Moderate-High,0.53202873,Moderate-High
Enlargement of eyelid margin,Moderate-High,0.8947349,Moderate-High
Excision of testis (testicle) lesion,Moderate-High,0.77340275,Moderate-High
Incision of joint capsule of foot and toe,Moderate-High,0.71514523,Moderate-High
Open treatment of broken eye socket bone,High,0.73836404,Moderate-High
Correction of foot deformity with incision of ankle joint capsule and tendon lengthening,Moderate-High,0.46831405,Moderate-High
Removal of tear sac of the eye,Moderate-High,0.83137375,Moderate-High
"Repair of anal muscle to correct incontinence, adult",Moderate-High,0.99456304,Moderate-High
Open treatment of broken bones of face and head and/or insertion of hardware,High,0.56403446,Moderate-High
Release of scar tissue from eyelids,Moderate-Low,0.5119733,Moderate-High
"Removal of infected skin, tissue or muscle of abdomen",Moderate-Low,0.39867967,Moderate-High
"Crushing, fragmenting, and removal of bladder stones, complicated or larger than 2.5 centimeters",Moderate-High,0.4853711,Moderate-High
