description,y_pred,y_conf,y_true
Removal of foreign body from stomach,Moderate-High,0.47220817,Moderate-High
Closure of abnormal tear-drainage tract,Moderate-High,0.66503304,Moderate-High
Graft to relieve or reactivate facial paralysis,Very-High,0.5601457,Moderate-High
Closed treatment of broken shin bone with manipulation,Moderate-High,0.78453827,Moderate-High
Removal of pressure sore and bone at tailbone with skin graft,Moderate-High,0.61796904,Moderate-High
"Preparation of donor kidney for transplantation, open or endoscopic procedure",Moderate-Low,0.83329123,Moderate-High
Incision of deep thigh tissue for graft,Moderate-Low,0.6297208,Moderate-High
Repair of wrist joint,High,0.6418715,Moderate-High
Incision and exploration of elbow joint,Moderate-High,0.8345281,Moderate-High
Balloon occlusion of head or neck artery,Moderate-High,0.6387255,Moderate-High
Repair of female bladder neck,High,0.6239038,Moderate-High
"Incision of elbow with exploration, drainage, or removal of foreign body",Moderate-High,0.87354434,Moderate-High
Closed treatment of knee dislocation under anesthesia,Moderate-Low,0.9442063,Moderate-High
Injection of agent to destroy sacral nerve bundle,Moderate-Low,0.9913195,Moderate-High
Burr hole exploration of the brain,High,0.5464364,Moderate-High
"Removal and replacement of indwelling stent in urinary duct (ureter) including radiological supervision and interpretation, accessed through the skin",Moderate-High,0.7954477,Moderate-High
"Open treatment of iliac spine(s), tuberosity avulsion, or iliac wing fracture(s), unilateral or bilateral for pelvic bone fracture patterns which do not disrupt the pelvic ring includes internal fixation, when performed",Moderate-High,0.98743004,Moderate-High
Anesthesia for procedure on pelvic bone,Moderate-Low,0.8388752,Moderate-High
Repair of drainage of heart artery and vein,High,0.7173522,Moderate-High
"Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure",Very-High,0.6233688,Moderate-High
Replacement of peripheral venous catheter,Moderate-Low,0.37687057,Moderate-High
Incision to repair tendon covering at wrist,Moderate-High,0.95488954,Moderate-High
"Drainage of accumulated abdominal lymph fluid, open procedure",Moderate-Low,0.68239963,Moderate-High
Opening in chest with biopsy of growths in one lung,Moderate-Low,0.48035312,Moderate-High
Insertion of catheter into chest or arm artery,Moderate-Low,0.5652431,Moderate-High
Implantation of brain neurostimulator electrodes with microelectrode recording,Very-High,0.91245794,Moderate-High
Removal (less than 5 centimeters) muscle growth of pelvis or hip,Moderate-High,0.87036604,Moderate-High
Plastic repair of salivary duct,Moderate-High,0.40724546,Moderate-High
Revision of opening from urinary tract to skin with repair of hernia,Moderate-Low,0.5748558,Moderate-High
Injection of synthetic eye fluid,Moderate-High,0.48186448,Moderate-High
Removal of lining covering abdominal organs,Moderate-High,0.8174772,Moderate-High
Reconstruction to create nasal passages,High,0.40797344,Moderate-High
Removal of blood clot of arterial or venous graft,Moderate-High,0.89591825,Moderate-High
Partial removal of bone with release of spinal cord or spinal nerves in upper or lower spine,Moderate-Low,0.5294363,Moderate-High
"Retrieval of foreign body of blood vessels, accessed through the skin including radiological supervision and interpretation",Low,0.619182,Moderate-High
Repositioning of lens prosthesis,High,0.5088975,Moderate-High
Anesthesia for placement or revision of blood flow shunt,Moderate-High,0.8033173,Moderate-High
Open treatment of broken cheek bone,High,0.72263587,Moderate-High
Repair of wrist joint,High,0.6418715,Moderate-High
Incision and repair of knee cartilage,High,0.669223,Moderate-High
Destruction of lens tissue using laser,Moderate-Low,0.9377739,Moderate-High
Insertion or replacement of defibrillator with electrode,Moderate-High,0.4561341,Moderate-High
Repair of ruptured uterus,Moderate-High,0.5610673,Moderate-High
Drainage of anal abscess,Moderate-Low,0.51197207,Moderate-High
Anesthesia for partial removal of rib and chest wall repair,High,0.8877943,Moderate-High
Repair of dislocating lower leg tendons,Moderate-High,0.6625512,Moderate-High
"Removal of plaque and insertion of stent in major coronary artery or branch, accessed through the skin",Moderate-High,0.9903548,Moderate-High
Destruction of abnormality of one side of voice box using a flexible endoscope,Low,0.4954979,Moderate-High
Partial removal of toe bone,Moderate-High,0.5232607,Moderate-High
Reattachment of nasal and eye socket ligament,High,0.9428793,Moderate-High
"Image-guided robotic linear accelerator-based stereotactic radiosurgery, delivery including collimator changes and custom plugging, fractionated treatment, all lesions, per session, second through fifth sessions, maximum five sessions per course of treatme",High,0.6396705,Moderate-High
Removal of polyps in nose,Moderate-Low,0.77950263,Moderate-High
Reconstruction of conjunctiva,High,0.6895555,Moderate-High
Repair of separation of chest bone,High,0.61019623,Moderate-High
Anesthesia for procedure to drain brain and spinal cord fluid,High,0.5310767,Moderate-High
Partial removal of collar bone,Moderate-High,0.454708,Moderate-High
Excision of abnormal anal drainage tract,Moderate-High,0.5595261,Moderate-High
Enlargement of eyelid margin,Moderate-High,0.9228818,Moderate-High
Excision of testis (testicle) lesion,Moderate-High,0.6026228,Moderate-High
Incision of joint capsule of foot and toe,Moderate-High,0.5413293,Moderate-High
Open treatment of broken eye socket bone,High,0.67030257,Moderate-High
Correction of foot deformity with incision of ankle joint capsule and tendon lengthening,Moderate-High,0.8721654,Moderate-High
Removal of tear sac of the eye,Moderate-High,0.8154666,Moderate-High
"Repair of anal muscle to correct incontinence, adult",Moderate-High,0.9959364,Moderate-High
Open treatment of broken bones of face and head and/or insertion of hardware,High,0.5377934,Moderate-High
Release of scar tissue from eyelids,Moderate-High,0.6756075,Moderate-High
"Removal of infected skin, tissue or muscle of abdomen",Moderate-Low,0.53676575,Moderate-High
"Crushing, fragmenting, and removal of bladder stones, complicated or larger than 2.5 centimeters",Moderate-High,0.9588209,Moderate-High
Reconstruction of soft tissue angular deformity of toe,Moderate-High,0.730663,Moderate-High
Removal of blood clot and portion of artery of upper thigh artery,High,0.8640455,Moderate-High
Application and removal of dental fixation device,Moderate-High,0.73528504,Moderate-High
Insertion of spinal instrumentation for spinal stabilization,Low,0.5856281,Moderate-High
Closed treatment of broken upper arm bone at shoulder with manipulation,Moderate-Low,0.5947419,Moderate-High
Anesthesia for removal of breast,Moderate-Low,0.50157094,Moderate-High
Removal (less than 5 centimeters) muscle growth of upper arm or elbow,Moderate-High,0.844534,Moderate-High
Repair of penis,High,0.5949268,Moderate-High
Insertion of catheters into main and accessory arteries of both kidneys for imaging including radiological supervision and interpretation,Moderate-High,0.98937476,Moderate-High
Shaving of shoulder bone using an endoscope,Low,0.588218,Moderate-High
"Removal of malignant growth (over 4.0 centimeters) of the face, ears, eyelids, nose, or lips",Moderate-Low,0.9281938,Moderate-High
Anesthesia for tying of major vein in lower abdomen,Moderate-Low,0.9935915,Moderate-High
Creation of permanent eyelid margin scarring,Moderate-High,0.9980798,Moderate-High
"Laser destruction of retinal growth, 1 or more sessions",Moderate-Low,0.74372655,Moderate-High
"Insertion of hardware to foot joint dislocation with manipulation, accessed through the skin",Moderate-Low,0.8965812,Moderate-High
Anesthesia for removal of blood clot in artery behind knee,Moderate-Low,0.42950144,Moderate-High
Removal of foreign body from inside eye,Moderate-High,0.8787766,Moderate-High
Partial removal of hip or pelvic bone,High,0.7970764,Moderate-High
Removal of (less than 5 centimeters) muscle growth of leg or ankle,Moderate-High,0.93746346,Moderate-High
Relocation of patient skin (20 sq centimeters or less) to trunk,Moderate-High,0.5841392,Moderate-High
Removal of cyst or growth of collar bone or shoulder blade,Moderate-High,0.7106628,Moderate-High
Biopsy of tissue of pelvis and hip,Moderate-High,0.4572535,Moderate-High
Open treatment of dislocated wrist bone,Moderate-High,0.6067005,Moderate-High
Partial removal of hip or pelvic bone,High,0.7970764,Moderate-High
"Replacement, irrigation, or revision of lower spinal canal shunt",Moderate-High,0.6083534,Moderate-High
Closure of abnormal drainage tract from urinary canal (urethra) into vagina,Moderate-Low,0.8401293,Moderate-High
Insertion of catheters for creation of complete heart block,Moderate-High,0.6871003,Moderate-High
Repair of joint capsule of hand and finger,High,0.9376115,Moderate-High
Removal (1.5 centimeters or greater) muscle growth of hand or finger,Moderate-High,0.84075,Moderate-High
Repair of conjunctiva,High,0.47305143,Moderate-High
Removal of blood clot in artery,High,0.545459,Moderate-High
Removal of rectal muscle growth,Moderate-High,0.36816522,Moderate-High
Shortening of bone of wrist,Moderate-High,0.5708075,Moderate-High
Removal of blood clot and portion of artery of upper arm,High,0.61749846,Moderate-High
Implantation or replacement of spinal canal drug infusion device beneath skin,Moderate-High,0.96175104,Moderate-High
Anesthesia for procedure on perineum,Moderate-Low,0.8097005,Moderate-High
Removal of internal and external hemorrhoids with repair of abnormal anal drainage tract,Moderate-High,0.91292185,Moderate-High
Drainage of multiple fluid-filled sacs (bursa) of palm,Moderate-High,0.895158,Moderate-High
Vaginal removal of fibroid tumors (250 grams or less) of uterus,Moderate-High,0.9890037,Moderate-High
Anesthesia for procedure to remove uterus following delivery,Moderate-Low,0.96882635,Moderate-High
"Creation of flap graft to eyelids, nose, ears, lips, or mouth",Moderate-High,0.7181711,Moderate-High
Anesthesia for breast reconstruction,Moderate-Low,0.4367499,Moderate-High
Aspiration removal of lens material,Moderate-High,0.719889,Moderate-High
"Relocation of arm vein with connection to arm artery, open procedure",Moderate-High,0.6265492,Moderate-High
Resuture of bladder neck to vaginal wall and pubic bone with bladder canal suspension,Moderate-Low,0.6549529,Moderate-High
Destruction of (less than 0.5 centimeters) growths of the bladder and bladder canal (urethra) using an endoscope,Moderate-Low,0.9676926,Moderate-High
"Incision of tendon located from elbow to shoulder, open procedure",Moderate-High,0.4848393,Moderate-High
Needle stereotactic and image-guided biopsy of prostate gland,Moderate-Low,0.9197044,Moderate-High
Closure of abnormal drainage tract from urinary canal (urethra) into vagina,Moderate-Low,0.8401293,Moderate-High
Closed treatment of knee dislocation,Moderate-Low,0.55982274,Moderate-High
Repair of female bladder neck,High,0.6239038,Moderate-High
Closed treatment of broken forearm bones with manipulation,Moderate-High,0.54510546,Moderate-High
Plastic repair of prolapsed urinary canal (urethra) into vaginal wall,Moderate-Low,0.9848787,Moderate-High
Measurement and recording of spontaneous brain processing function using magnetic fields,Moderate-High,0.3310924,Moderate-High
Removal or destruction of abnormal pouches of urinary duct (ureter) at bladder using an endoscope,Moderate-Low,0.99623054,Moderate-High
"Removal of blood clot in vena cava, pelvic or thigh artery",High,0.99494004,Moderate-High
Injection procedure and surgical exposure of abnormally thickened tissue in penis,Moderate-High,0.5982132,Moderate-High
Incision of ankle joint capsule to correct foot deformity,Moderate-High,0.687773,Moderate-High
Severing of shoulder tendon to repair contracture,High,0.7693328,Moderate-High
Removal of growth of tongue,Moderate-Low,0.36556032,Moderate-High
Anesthesia for partial removal of rib and chest wall repair,High,0.8877943,Moderate-High
Modification to reshape ocular implant,Moderate-High,0.7801286,Moderate-High
Amputation of foot,Moderate-Low,0.6048965,Moderate-High
Removal of inflatable bladder canal (urethra) or bladder neck sphincter,High,0.7951948,Moderate-High
Amputation of foot,Moderate-Low,0.6048965,Moderate-High
Incision of toe joint capsule,Moderate-Low,0.44165072,Moderate-High
"Removal of foreign material from skin, tissue, muscle, and bone at open fracture and/or dislocation",Moderate-Low,0.51270175,Moderate-High
"Tissue transfer repair of wound (10 sq centimeters or less) of the forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet",Moderate-High,0.971627,Moderate-High
Removal of (2 centimeters or greater) muscle growth of face and scalp,Moderate-High,0.93940115,Moderate-High
